call_id,timestamp,date,hour,day_of_week,month,agent_id,call_reason,channel,wait_time_sec,handle_time_sec,hold_time_sec,wrap_up_time_sec,total_time_sec,abandoned,resolved,first_call_resolution,csat_score,sentiment,outcome,call_cost_usd
CALL00480,2024-09-04 17:39:00,2024-09-04,17,Wednesday,September,Agent_16,Account Management,Phone,63,174,28,67,304,0,1,1,5.0,Positive,Resolved,2.46
CALL00481,2024-05-30 12:47:00,2024-05-30,12,Thursday,May,Agent_15,Billing Inquiry,Phone,105,252,182,69,426,0,1,0,5.0,Neutral,Escalated,3.57
CALL00482,2024-06-07 09:24:00,2024-06-07,9,Friday,June,Agent_02,Product Information,Phone,86,60,60,62,208,0,1,1,5.0,Positive,Callback Scheduled,0.85
CALL00483,2024-08-13 16:41:00,2024-08-13,16,Tuesday,August,Agent_10,Refund Request,Phone,301,280,59,42,623,1,0,0,,Neutral,Abandoned,3.97
CALL00484,2024-04-14 16:50:00,2024-04-14,16,Sunday,April,Agent_18,General Inquiry,Phone,287,284,29,61,632,0,1,0,4.0,Neutral,Resolved,4.02
CALL00485,2024-10-18 19:11:00,2024-10-18,19,Friday,October,Agent_07,Complaint,Phone,178,418,81,67,663,0,1,1,3.0,Neutral,Resolved,5.92
CALL00486,2024-09-16 13:44:00,2024-09-16,13,Monday,September,Agent_11,Complaint,Phone,62,194,65,31,287,0,0,0,5.0,Positive,Callback Scheduled,2.75
CALL00487,2024-12-09 14:41:00,2024-12-09,14,Monday,December,Agent_14,Cancellation Request,Chat,3,432,4,47,482,0,1,1,3.0,Negative,Unresolved,3.24
CALL00488,2024-02-18 15:54:00,2024-02-18,15,Sunday,February,Agent_13,Order Tracking,Chat,127,201,43,81,409,0,1,1,4.0,Positive,Unresolved,1.51
CALL00489,2024-07-03 16:14:00,2024-07-03,16,Wednesday,July,Agent_16,Order Tracking,Phone,503,273,84,22,798,0,1,0,4.0,Negative,Callback Scheduled,3.87
CALL00490,2024-03-16 14:55:00,2024-03-16,14,Saturday,March,Agent_03,Cancellation Request,Chat,372,234,3,51,657,0,1,1,4.0,Positive,Unresolved,1.75
CALL00491,2024-02-06 17:29:00,2024-02-06,17,Tuesday,February,Agent_20,Account Management,Chat,34,519,217,62,615,0,1,1,2.0,Negative,Callback Scheduled,3.89
CALL00492,2024-02-03 16:54:00,2024-02-03,16,Saturday,February,Agent_11,Technical Support,Video Call,119,517,247,53,689,0,0,0,2.0,Positive,Callback Scheduled,9.48
CALL00493,2024-04-01 18:13:00,2024-04-01,18,Monday,April,Agent_10,Complaint,Phone,7,288,55,37,332,0,1,1,5.0,Neutral,Transferred,4.08
CALL00494,2024-06-09 10:55:00,2024-06-09,10,Sunday,June,Agent_14,Account Management,Email,102,95,29,112,309,0,1,0,4.0,Negative,Unresolved,0.47
CALL00495,2024-01-21 18:15:00,2024-01-21,18,Sunday,January,Agent_12,General Inquiry,Video Call,128,90,191,52,270,0,0,0,4.0,Positive,Callback Scheduled,1.65
CALL00496,2024-07-16 18:18:00,2024-07-16,18,Tuesday,July,Agent_20,Cancellation Request,Phone,1209,313,5,47,1569,1,0,0,,Neutral,Abandoned,4.43
CALL00497,2024-05-06 12:44:00,2024-05-06,12,Monday,May,Agent_02,Technical Support,Phone,68,269,203,49,386,0,1,1,4.0,Negative,Unresolved,3.81
CALL00498,2024-03-27 16:01:00,2024-03-27,16,Wednesday,March,Agent_12,Refund Request,Video Call,204,534,171,84,822,0,0,0,4.0,Negative,Escalated,9.79
CALL00499,2024-03-02 15:16:00,2024-03-02,15,Saturday,March,Agent_01,Account Management,Phone,363,290,6,57,710,0,0,0,5.0,Negative,Unresolved,4.11
CALL00500,2024-07-28 12:23:00,2024-07-28,12,Sunday,July,Agent_02,Account Management,Email,2,321,95,18,341,0,1,1,3.0,Positive,Escalated,1.6
CALL00501,2024-04-18 13:46:00,2024-04-18,13,Thursday,April,Agent_12,Order Tracking,Phone,36,306,111,33,375,0,0,0,5.0,Neutral,Transferred,4.33
CALL00502,2024-06-15 17:17:00,2024-06-15,17,Saturday,June,Agent_02,Upgrade Request,Email,157,199,5,88,444,0,1,1,5.0,Positive,Unresolved,0.99
CALL00503,2024-07-18 18:34:00,2024-07-18,18,Thursday,July,Agent_12,Order Tracking,Phone,129,405,23,69,603,0,1,1,3.0,Neutral,Resolved,5.74
CALL00504,2024-06-07 11:19:00,2024-06-07,11,Friday,June,Agent_19,Account Management,Phone,20,267,82,64,351,0,0,0,5.0,Negative,Callback Scheduled,3.78
CALL00505,2024-04-17 11:37:00,2024-04-17,11,Wednesday,April,Agent_13,Order Tracking,Chat,129,314,61,90,533,0,1,1,1.0,Negative,Callback Scheduled,2.35
CALL00506,2024-09-08 12:38:00,2024-09-08,12,Sunday,September,Agent_08,Technical Support,Chat,11,481,14,72,564,0,1,1,5.0,Positive,Escalated,3.61
CALL00507,2024-01-03 10:09:00,2024-01-03,10,Wednesday,January,Agent_16,Refund Request,Phone,12,117,17,58,187,0,1,1,5.0,Neutral,Transferred,1.66
CALL00508,2024-02-21 11:04:00,2024-02-21,11,Wednesday,February,Agent_04,Complaint,Chat,1,162,120,60,223,0,1,1,4.0,Neutral,Unresolved,1.22
CALL00509,2024-12-22 09:53:00,2024-12-22,9,Sunday,December,Agent_07,Upgrade Request,Phone,56,197,82,57,310,0,0,0,4.0,Neutral,Unresolved,2.79
CALL00510,2024-08-19 11:16:00,2024-08-19,11,Monday,August,Agent_07,Technical Support,Chat,1,93,70,41,135,0,1,1,5.0,Positive,Resolved,0.7
CALL00511,2024-08-14 16:11:00,2024-08-14,16,Wednesday,August,Agent_15,Account Management,Chat,212,430,147,92,734,1,0,0,,Negative,Abandoned,3.23
CALL00512,2024-02-09 13:44:00,2024-02-09,13,Friday,February,Agent_15,Technical Support,Phone,54,514,11,62,630,0,1,1,4.0,Negative,Callback Scheduled,7.28
CALL00513,2024-01-31 11:06:00,2024-01-31,11,Wednesday,January,Agent_12,Technical Support,Phone,477,341,3,43,861,0,1,1,4.0,Negative,Transferred,4.83
CALL00514,2024-11-21 15:26:00,2024-11-21,15,Thursday,November,Agent_10,Complaint,Chat,64,330,34,75,469,0,0,0,4.0,Positive,Escalated,2.48
CALL00515,2024-02-18 15:21:00,2024-02-18,15,Sunday,February,Agent_12,Refund Request,Email,52,299,21,82,433,0,1,1,5.0,Positive,Resolved,1.49
CALL00516,2024-03-27 11:53:00,2024-03-27,11,Wednesday,March,Agent_07,Account Management,Phone,120,547,18,65,732,0,1,1,2.0,Positive,Unresolved,7.75
CALL00517,2024-05-27 14:26:00,2024-05-27,14,Monday,May,Agent_01,Order Tracking,Phone,174,265,137,30,469,0,0,0,4.0,Negative,Transferred,3.75
CALL00518,2024-08-13 18:31:00,2024-08-13,18,Tuesday,August,Agent_12,General Inquiry,Chat,21,191,61,78,290,0,1,0,3.0,Negative,Escalated,1.43
CALL00519,2024-03-04 14:10:00,2024-03-04,14,Monday,March,Agent_20,Technical Support,Phone,214,391,220,70,675,0,0,0,5.0,Positive,Callback Scheduled,5.54
CALL00520,2024-12-03 17:34:00,2024-12-03,17,Tuesday,December,Agent_13,General Inquiry,Phone,53,391,53,76,520,0,1,1,2.0,Negative,Unresolved,5.54
CALL00521,2024-03-09 17:33:00,2024-03-09,17,Saturday,March,Agent_14,Upgrade Request,Phone,474,133,44,80,687,1,0,0,,Positive,Abandoned,1.88
CALL00522,2024-11-21 18:02:00,2024-11-21,18,Thursday,November,Agent_05,Order Tracking,Phone,79,434,75,85,598,0,1,1,2.0,Negative,Resolved,6.15
CALL00523,2024-05-02 10:15:00,2024-05-02,10,Thursday,May,Agent_15,General Inquiry,Phone,366,284,36,79,729,1,0,0,,Negative,Abandoned,4.02
CALL00524,2024-06-03 16:57:00,2024-06-03,16,Monday,June,Agent_17,Order Tracking,Phone,26,278,35,70,374,0,1,1,3.0,Positive,Transferred,3.94
CALL00525,2024-12-06 16:19:00,2024-12-06,16,Friday,December,Agent_19,Account Management,Phone,167,355,52,104,626,0,1,0,5.0,Positive,Unresolved,5.03
CALL00526,2024-10-18 11:53:00,2024-10-18,11,Friday,October,Agent_17,Billing Inquiry,Phone,531,184,44,54,769,1,0,0,,Positive,Abandoned,2.61
CALL00527,2024-06-07 16:32:00,2024-06-07,16,Friday,June,Agent_17,Account Management,Phone,60,104,109,51,215,0,1,1,5.0,Neutral,Escalated,1.47
CALL00528,2024-02-11 12:26:00,2024-02-11,12,Sunday,February,Agent_06,Order Tracking,Chat,65,375,4,87,527,0,1,1,4.0,Negative,Escalated,2.81
CALL00529,2024-01-06 14:05:00,2024-01-06,14,Saturday,January,Agent_12,Refund Request,Chat,13,428,67,71,512,0,1,0,3.0,Neutral,Resolved,3.21
CALL00530,2024-07-27 13:52:00,2024-07-27,13,Saturday,July,Agent_09,Product Information,Phone,156,362,11,43,561,0,1,1,5.0,Negative,Transferred,5.13
CALL00531,2024-01-24 10:34:00,2024-01-24,10,Wednesday,January,Agent_09,Account Management,Video Call,45,379,17,44,468,0,1,1,4.0,Negative,Callback Scheduled,6.95
CALL00532,2024-07-11 16:50:00,2024-07-11,16,Thursday,July,Agent_20,Refund Request,Email,473,100,126,54,627,1,0,0,,Positive,Abandoned,0.5
CALL00533,2024-06-24 15:40:00,2024-06-24,15,Monday,June,Agent_17,Account Management,Chat,45,529,12,69,643,0,1,1,2.0,Negative,Transferred,3.97
CALL00534,2024-10-12 10:56:00,2024-10-12,10,Saturday,October,Agent_05,Account Management,Phone,130,182,33,60,372,0,1,1,5.0,Negative,Transferred,2.58
CALL00535,2024-12-21 11:35:00,2024-12-21,11,Saturday,December,Agent_20,Order Tracking,Phone,32,261,15,42,335,0,1,1,1.0,Negative,Resolved,3.7
CALL00536,2024-10-11 09:20:00,2024-10-11,9,Friday,October,Agent_01,Technical Support,Phone,128,272,25,38,438,0,0,0,1.0,Positive,Transferred,3.85
CALL00537,2024-02-28 15:57:00,2024-02-28,15,Wednesday,February,Agent_09,Product Information,Chat,50,278,91,62,390,0,1,1,4.0,Negative,Unresolved,2.09
CALL00538,2024-09-26 13:34:00,2024-09-26,13,Thursday,September,Agent_20,Billing Inquiry,Phone,18,382,183,58,458,0,1,1,4.0,Neutral,Transferred,5.41
CALL00539,2024-05-25 11:56:00,2024-05-25,11,Saturday,May,Agent_10,Complaint,Phone,31,139,94,38,208,0,1,1,4.0,Neutral,Escalated,1.97
CALL00540,2024-06-20 17:10:00,2024-06-20,17,Thursday,June,Agent_13,Complaint,Chat,93,192,1,64,349,0,1,1,5.0,Neutral,Resolved,1.44
CALL00541,2024-11-08 11:03:00,2024-11-08,11,Friday,November,Agent_02,Account Management,Phone,204,274,88,57,535,0,1,1,2.0,Neutral,Unresolved,3.88
CALL00542,2024-10-15 12:29:00,2024-10-15,12,Tuesday,October,Agent_16,General Inquiry,Phone,273,221,5,43,537,0,1,1,5.0,Positive,Callback Scheduled,3.13
CALL00543,2024-08-18 19:54:00,2024-08-18,19,Sunday,August,Agent_20,Account Management,Phone,3,348,78,41,392,0,1,1,4.0,Neutral,Callback Scheduled,4.93
CALL00544,2024-03-09 13:43:00,2024-03-09,13,Saturday,March,Agent_12,Cancellation Request,Chat,741,455,41,45,1241,1,0,0,,Positive,Abandoned,3.41
CALL00545,2024-02-24 12:02:00,2024-02-24,12,Saturday,February,Agent_12,Refund Request,Phone,304,464,54,53,821,0,1,1,4.0,Negative,Resolved,6.57
CALL00546,2024-05-25 10:39:00,2024-05-25,10,Saturday,May,Agent_11,Product Information,Phone,185,253,25,25,463,1,0,0,,Neutral,Abandoned,3.58
CALL00547,2024-01-30 13:56:00,2024-01-30,13,Tuesday,January,Agent_04,Complaint,Video Call,38,412,25,84,534,0,0,0,5.0,Neutral,Escalated,7.55
CALL00548,2024-02-09 14:26:00,2024-02-09,14,Friday,February,Agent_05,Technical Support,Phone,131,298,75,57,486,0,1,1,3.0,Positive,Callback Scheduled,4.22
CALL00549,2024-10-05 12:31:00,2024-10-05,12,Saturday,October,Agent_13,Upgrade Request,Phone,48,431,32,68,547,0,1,0,5.0,Neutral,Escalated,6.11
CALL00550,2024-10-05 09:17:00,2024-10-05,9,Saturday,October,Agent_06,Order Tracking,Phone,177,60,50,3,240,0,1,0,4.0,Negative,Callback Scheduled,0.85
CALL00551,2024-08-03 14:40:00,2024-08-03,14,Saturday,August,Agent_07,Account Management,Phone,38,105,147,55,198,0,1,0,4.0,Neutral,Transferred,1.49
CALL00552,2024-04-08 14:50:00,2024-04-08,14,Monday,April,Agent_15,General Inquiry,Phone,84,329,35,43,456,0,1,1,3.0,Neutral,Unresolved,4.66
CALL00553,2024-09-25 18:57:00,2024-09-25,18,Wednesday,September,Agent_01,Technical Support,Phone,131,151,52,79,361,0,0,0,5.0,Neutral,Transferred,2.14
CALL00554,2024-05-12 18:56:00,2024-05-12,18,Sunday,May,Agent_15,Product Information,Chat,269,423,133,91,783,1,0,0,,Positive,Abandoned,3.17
CALL00555,2024-05-09 09:15:00,2024-05-09,9,Thursday,May,Agent_19,Order Tracking,Video Call,88,407,14,82,577,0,1,1,4.0,Positive,Resolved,7.46
CALL00556,2024-02-11 18:15:00,2024-02-11,18,Sunday,February,Agent_10,General Inquiry,Email,606,147,0,35,788,0,1,1,3.0,Negative,Unresolved,0.73
CALL00557,2024-11-29 16:47:00,2024-11-29,16,Friday,November,Agent_10,Refund Request,Phone,175,180,88,31,386,0,1,1,5.0,Positive,Resolved,2.55
CALL00558,2024-07-16 13:43:00,2024-07-16,13,Tuesday,July,Agent_14,Account Management,Phone,410,226,98,71,707,0,1,0,1.0,Neutral,Callback Scheduled,3.2
CALL00559,2024-08-03 18:38:00,2024-08-03,18,Saturday,August,Agent_13,Order Tracking,Chat,3,386,65,62,451,0,1,1,4.0,Positive,Unresolved,2.9
CALL00560,2024-12-14 15:37:00,2024-12-14,15,Saturday,December,Agent_02,Upgrade Request,Chat,24,213,23,73,310,0,1,1,5.0,Negative,Escalated,1.6
CALL00561,2024-02-17 10:50:00,2024-02-17,10,Saturday,February,Agent_12,Refund Request,Chat,258,111,1,71,440,1,0,0,,Neutral,Abandoned,0.83
CALL00562,2024-11-04 18:04:00,2024-11-04,18,Monday,November,Agent_03,Cancellation Request,Phone,252,316,47,38,606,1,0,0,,Negative,Abandoned,4.48
CALL00563,2024-11-27 12:41:00,2024-11-27,12,Wednesday,November,Agent_15,Refund Request,Email,18,271,124,51,340,0,0,0,5.0,Neutral,Transferred,1.35
CALL00564,2024-06-26 14:58:00,2024-06-26,14,Wednesday,June,Agent_20,Technical Support,Email,214,267,23,50,531,0,1,1,4.0,Positive,Resolved,1.33
CALL00565,2024-02-29 12:34:00,2024-02-29,12,Thursday,February,Agent_13,Order Tracking,Phone,216,251,42,65,532,0,1,1,5.0,Neutral,Transferred,3.56
CALL00566,2024-04-02 12:18:00,2024-04-02,12,Tuesday,April,Agent_12,Account Management,Chat,75,231,3,81,387,0,1,1,5.0,Positive,Transferred,1.73
CALL00567,2024-01-17 18:05:00,2024-01-17,18,Wednesday,January,Agent_17,Cancellation Request,Chat,119,212,16,53,384,0,1,1,3.0,Negative,Resolved,1.59
CALL00568,2024-09-09 13:48:00,2024-09-09,13,Monday,September,Agent_02,Billing Inquiry,Phone,70,557,26,96,723,0,1,0,4.0,Positive,Callback Scheduled,7.89
CALL00569,2024-09-29 11:05:00,2024-09-29,11,Sunday,September,Agent_16,Refund Request,Phone,256,379,1,41,676,0,1,1,4.0,Neutral,Escalated,5.37
CALL00570,2024-07-16 18:46:00,2024-07-16,18,Tuesday,July,Agent_20,Refund Request,Phone,344,336,26,55,735,0,1,0,2.0,Positive,Callback Scheduled,4.76
CALL00571,2024-09-29 13:35:00,2024-09-29,13,Sunday,September,Agent_20,Order Tracking,Phone,39,381,47,56,476,0,1,1,5.0,Positive,Unresolved,5.4
CALL00572,2024-11-15 09:53:00,2024-11-15,9,Friday,November,Agent_20,Complaint,Chat,9,306,21,89,404,0,0,0,3.0,Negative,Callback Scheduled,2.29
CALL00573,2024-04-10 11:28:00,2024-04-10,11,Wednesday,April,Agent_17,Refund Request,Phone,14,382,60,57,453,0,1,1,4.0,Negative,Unresolved,5.41
CALL00574,2024-05-02 16:10:00,2024-05-02,16,Thursday,May,Agent_19,Complaint,Chat,33,60,58,110,203,0,1,1,4.0,Neutral,Resolved,0.45
CALL00575,2024-06-29 15:55:00,2024-06-29,15,Saturday,June,Agent_12,Order Tracking,Phone,5,404,8,78,487,0,1,1,4.0,Negative,Resolved,5.72
CALL00576,2024-11-01 15:04:00,2024-11-01,15,Friday,November,Agent_14,Upgrade Request,Phone,120,322,3,59,501,0,0,0,2.0,Neutral,Resolved,4.56
CALL00577,2024-08-30 11:16:00,2024-08-30,11,Friday,August,Agent_20,General Inquiry,Email,129,611,11,82,822,0,0,0,4.0,Neutral,Transferred,3.06
CALL00578,2024-12-02 13:29:00,2024-12-02,13,Monday,December,Agent_19,Product Information,Video Call,4,370,21,72,446,0,0,0,3.0,Negative,Resolved,6.78
CALL00579,2024-08-16 10:37:00,2024-08-16,10,Friday,August,Agent_19,General Inquiry,Chat,499,197,16,69,765,0,1,1,5.0,Positive,Transferred,1.48
CALL00580,2024-06-10 13:41:00,2024-06-10,13,Monday,June,Agent_20,Cancellation Request,Phone,531,201,30,35,767,1,0,0,,Positive,Abandoned,2.85
CALL00581,2024-04-15 17:52:00,2024-04-15,17,Monday,April,Agent_08,Billing Inquiry,Phone,77,380,9,72,529,0,1,1,3.0,Negative,Resolved,5.38
CALL00582,2024-08-13 12:39:00,2024-08-13,12,Tuesday,August,Agent_07,Billing Inquiry,Phone,82,332,7,43,457,0,1,0,4.0,Neutral,Callback Scheduled,4.7
CALL00583,2024-01-07 13:04:00,2024-01-07,13,Sunday,January,Agent_14,Account Management,Phone,34,427,62,52,513,0,1,0,5.0,Neutral,Escalated,6.05
CALL00584,2024-07-07 11:33:00,2024-07-07,11,Sunday,July,Agent_14,Refund Request,Phone,242,370,10,88,700,0,1,1,4.0,Negative,Unresolved,5.24
CALL00585,2024-04-28 12:26:00,2024-04-28,12,Sunday,April,Agent_02,Account Management,Phone,92,557,65,77,726,0,1,1,2.0,Negative,Escalated,7.89
CALL00586,2024-10-12 13:36:00,2024-10-12,13,Saturday,October,Agent_18,Order Tracking,Video Call,332,346,6,60,738,0,1,1,5.0,Negative,Unresolved,6.34
CALL00587,2024-09-14 13:09:00,2024-09-14,13,Saturday,September,Agent_17,Cancellation Request,Phone,190,211,111,33,434,1,0,0,,Neutral,Abandoned,2.99
CALL00588,2024-04-13 16:31:00,2024-04-13,16,Saturday,April,Agent_06,General Inquiry,Chat,225,339,121,32,596,0,1,1,3.0,Negative,Callback Scheduled,2.54
CALL00589,2024-08-29 18:52:00,2024-08-29,18,Thursday,August,Agent_18,Order Tracking,Video Call,215,421,72,35,671,0,0,0,5.0,Negative,Callback Scheduled,7.72
CALL00590,2024-10-21 13:48:00,2024-10-21,13,Monday,October,Agent_20,General Inquiry,Phone,150,260,27,60,470,0,1,0,5.0,Positive,Escalated,3.68
CALL00591,2024-11-03 15:28:00,2024-11-03,15,Sunday,November,Agent_09,Refund Request,Phone,487,367,62,92,946,1,0,0,,Neutral,Abandoned,5.2
CALL00592,2024-09-04 15:12:00,2024-09-04,15,Wednesday,September,Agent_08,Complaint,Phone,80,286,37,71,437,0,0,0,1.0,Neutral,Escalated,4.05
CALL00593,2024-01-11 12:35:00,2024-01-11,12,Thursday,January,Agent_16,Order Tracking,Phone,50,215,12,70,335,0,1,1,3.0,Neutral,Callback Scheduled,3.05
CALL00594,2024-11-28 15:37:00,2024-11-28,15,Thursday,November,Agent_18,Complaint,Email,97,279,234,53,429,0,1,1,1.0,Neutral,Resolved,1.4
CALL00595,2024-01-07 09:54:00,2024-01-07,9,Sunday,January,Agent_19,Refund Request,Chat,106,370,151,58,534,0,1,1,5.0,Neutral,Unresolved,2.78
CALL00596,2024-05-24 14:30:00,2024-05-24,14,Friday,May,Agent_12,Account Management,Phone,157,176,42,51,384,0,1,1,4.0,Neutral,Resolved,2.49
CALL00597,2024-08-11 18:26:00,2024-08-11,18,Sunday,August,Agent_10,Technical Support,Phone,227,372,3,62,661,1,0,0,,Neutral,Abandoned,5.27
CALL00598,2024-05-20 14:24:00,2024-05-20,14,Monday,May,Agent_15,Complaint,Chat,400,307,288,94,801,0,1,1,4.0,Negative,Unresolved,2.3
CALL00599,2024-02-21 16:45:00,2024-02-21,16,Wednesday,February,Agent_07,Product Information,Phone,105,438,35,64,607,0,1,1,4.0,Negative,Callback Scheduled,6.21
CALL00600,2024-09-10 11:19:00,2024-09-10,11,Tuesday,September,Agent_18,Complaint,Video Call,194,247,32,60,501,0,1,1,3.0,Positive,Resolved,4.53
CALL00601,2024-03-19 11:41:00,2024-03-19,11,Tuesday,March,Agent_20,Upgrade Request,Email,268,399,18,73,740,0,0,0,4.0,Positive,Escalated,2.0
CALL00602,2024-06-30 10:04:00,2024-06-30,10,Sunday,June,Agent_02,Refund Request,Video Call,262,373,76,28,663,0,1,1,5.0,Positive,Escalated,6.84
CALL00603,2024-05-12 12:57:00,2024-05-12,12,Sunday,May,Agent_02,Technical Support,Phone,135,414,208,106,655,0,1,1,4.0,Neutral,Callback Scheduled,5.87
CALL00604,2024-02-03 09:57:00,2024-02-03,9,Saturday,February,Agent_16,Technical Support,Phone,69,132,2,94,295,0,1,1,5.0,Negative,Escalated,1.87
CALL00605,2024-09-29 18:34:00,2024-09-29,18,Sunday,September,Agent_01,Refund Request,Email,10,207,163,61,278,0,1,1,5.0,Positive,Unresolved,1.03
CALL00606,2024-12-23 16:40:00,2024-12-23,16,Monday,December,Agent_16,General Inquiry,Chat,465,176,45,60,701,1,0,0,,Negative,Abandoned,1.32
CALL00607,2024-10-01 14:52:00,2024-10-01,14,Tuesday,October,Agent_07,Complaint,Chat,1,295,180,31,327,0,1,1,5.0,Neutral,Callback Scheduled,2.21
CALL00608,2024-08-24 12:45:00,2024-08-24,12,Saturday,August,Agent_02,Technical Support,Phone,88,415,31,57,560,0,0,0,4.0,Negative,Transferred,5.88
CALL00609,2024-04-02 11:32:00,2024-04-02,11,Tuesday,April,Agent_08,Refund Request,Video Call,331,310,20,54,695,0,1,1,5.0,Negative,Resolved,5.68
CALL00610,2024-12-09 16:11:00,2024-12-09,16,Monday,December,Agent_06,Cancellation Request,Phone,17,343,82,79,439,0,1,1,5.0,Positive,Resolved,4.86
CALL00611,2024-07-14 11:01:00,2024-07-14,11,Sunday,July,Agent_13,General Inquiry,Video Call,202,330,79,68,600,1,0,0,,Positive,Abandoned,6.05
CALL00612,2024-03-17 17:40:00,2024-03-17,17,Sunday,March,Agent_10,Billing Inquiry,Email,469,395,131,36,900,0,1,1,5.0,Positive,Callback Scheduled,1.97
CALL00613,2024-06-13 12:29:00,2024-06-13,12,Thursday,June,Agent_19,Upgrade Request,Phone,16,316,9,118,450,0,1,1,4.0,Positive,Callback Scheduled,4.48
CALL00614,2024-12-05 12:02:00,2024-12-05,12,Thursday,December,Agent_10,General Inquiry,Chat,224,239,84,56,519,0,1,1,3.0,Negative,Transferred,1.79
CALL00615,2024-12-07 10:35:00,2024-12-07,10,Saturday,December,Agent_17,General Inquiry,Email,22,145,82,85,252,0,1,1,3.0,Positive,Transferred,0.72
CALL00616,2024-12-02 10:15:00,2024-12-02,10,Monday,December,Agent_15,Complaint,Email,11,380,41,56,447,0,1,0,5.0,Positive,Resolved,1.9
CALL00617,2024-07-20 15:45:00,2024-07-20,15,Saturday,July,Agent_11,Account Management,Phone,228,181,26,43,452,1,0,0,,Negative,Abandoned,2.56
CALL00618,2024-11-18 12:48:00,2024-11-18,12,Monday,November,Agent_15,Complaint,Chat,57,260,152,49,366,0,1,1,4.0,Negative,Escalated,1.95
CALL00619,2024-12-05 11:56:00,2024-12-05,11,Thursday,December,Agent_01,Order Tracking,Phone,22,312,165,38,372,0,1,0,5.0,Neutral,Transferred,4.42
CALL00620,2024-08-24 09:00:00,2024-08-24,9,Saturday,August,Agent_07,Account Management,Phone,234,238,41,36,508,0,0,0,4.0,Negative,Unresolved,3.37
CALL00621,2024-09-02 16:00:00,2024-09-02,16,Monday,September,Agent_14,Refund Request,Email,33,372,48,79,484,0,1,1,3.0,Neutral,Resolved,1.86
CALL00622,2024-10-15 18:40:00,2024-10-15,18,Tuesday,October,Agent_13,Technical Support,Chat,74,321,5,76,471,0,1,0,5.0,Positive,Escalated,2.41
CALL00623,2024-07-16 17:10:00,2024-07-16,17,Tuesday,July,Agent_16,Order Tracking,Phone,411,337,117,73,821,1,0,0,,Positive,Abandoned,4.77
CALL00624,2024-03-22 12:23:00,2024-03-22,12,Friday,March,Agent_01,Complaint,Phone,158,157,4,61,376,0,1,1,4.0,Neutral,Escalated,2.22
CALL00625,2024-07-31 16:22:00,2024-07-31,16,Wednesday,July,Agent_15,Complaint,Phone,13,280,94,73,366,0,1,1,5.0,Neutral,Callback Scheduled,3.97
CALL00626,2024-07-21 09:30:00,2024-07-21,9,Sunday,July,Agent_19,Upgrade Request,Phone,168,428,2,61,657,0,1,0,5.0,Positive,Callback Scheduled,6.06
CALL00627,2024-06-11 12:36:00,2024-06-11,12,Tuesday,June,Agent_12,Product Information,Phone,92,424,13,36,552,0,1,0,4.0,Positive,Resolved,6.01
CALL00628,2024-02-11 16:31:00,2024-02-11,16,Sunday,February,Agent_15,Complaint,Phone,228,449,28,28,705,0,0,0,1.0,Positive,Unresolved,6.36
CALL00629,2024-03-31 12:33:00,2024-03-31,12,Sunday,March,Agent_17,Complaint,Email,288,192,15,43,523,0,1,1,3.0,Negative,Resolved,0.96
CALL00630,2024-12-27 17:08:00,2024-12-27,17,Friday,December,Agent_10,Order Tracking,Phone,219,276,53,27,522,0,1,1,1.0,Negative,Escalated,3.91
CALL00631,2024-07-10 10:07:00,2024-07-10,10,Wednesday,July,Agent_08,Account Management,Phone,586,278,15,87,951,0,1,1,4.0,Neutral,Escalated,3.94
CALL00632,2024-03-29 11:58:00,2024-03-29,11,Friday,March,Agent_15,Upgrade Request,Phone,27,387,61,73,487,0,1,1,5.0,Neutral,Unresolved,5.48
